0,,hylabel,yz_label,agreed,num_singlish,num_singlish_yz,num_particles_match
"[{'role': 'user', 'content': '\nB: Now, they can look into their own conservation problem and plan a conservation strategy lah.\nA: Ya, hor.\nB: You know, based on our lesson, right?\nA: Ya lah, ya. That\'s right. Right, right. I have been giving some data here and there.\nB: That\'s why I said, I have been...\nA: Like that lah, like KL also.\nB: That\'s why...'}]","
B: Now, they can look into their own conservation problem and plan a conservation strategy lah.
A: Ya, hor.
B: You know, based on our lesson, right?
A: Ya lah, ya. That\'s right. Right, right. I have been giving some data here and there.
B: That\'s why I said, I have been...
A: Like that lah, like KL also.
B: That\'s why...","[""lah51"", ""lah51"", ""lah51""]",,,4,3,FALSE
"[{'role': 'user', 'content': '\nB: Ya.\nA: In fact, they have a lot of good buildings.\nB: That\'s why.\nA: Unlike us, we were going at a very hot pace. Penang also. In fact, just before this, our KL office called and asked, ""Can you help in this, uh, just giving some info lah on conservation. Uh, how they should do it in Penang?"" I said, ""No, we\'re writing a paper for this. Send you a paper lah.""\nB: Uhm, ya.'}]","
A: In fact, they have a lot of good buildings.
B: That\'s why.
A: Unlike us, we were going at a very hot pace. Penang also. In fact, just before this, our KL office called and asked, ""Can you help in this, uh, just giving some info lah on conservation. Uh, how they should do it in Penang?"" I said, ""No, we\'re writing a paper for this. Send you a paper lah.""","[""lah21"", ""lah21""]",,,3,2,FALSE
"[{'role': 'user', 'content': '\nA: ""Eh, did you all tell him why or not?""\n\nC: ""So he said, \'Why not Hwee Bee?\'""\n\nA: ""Mr. Yeow said that...""\n\nC: ""No lah! Don\'t like that.""\n\nA: ""Okay, then ask him to join me in my room lah.""\n\nC: ""Siew Teng, why you so quiet? You on leave or what?""'}]","

A: ""If Mr. Yeow doesn't want to contact me soon, I'll just pick Hwee Bee instead.""

C: ""No lah! Don\'t like that.""

A: ""Okay, then ask him to join me in my room lah.""","[""lah24"", ""lah51""]",,,3,2,FALSE
"[{'role': 'user', 'content': '\nC: ""Not so bad what?""\nA: ""Ha. *laughs*""\nC: ""I mean it\'s very cheap at this time lah. There\'s also another shop selling very nice things, you know, marcasite ah.""\nC: ""The other day when I went for high tea at Parrot\'s, uh...""\nA: ""Marco Polo.""'}]","
C: ""Not so bad what?""
A: ""Ha. *laughs*""
C: ""I mean it\'s very cheap at this time lah. There\'s also another shop selling very nice things, you know, marcasite ah.""
C: ""The other day when I went for high tea at Parrot\'s, uh...""
A: ""Marco Polo.""","[""lah21""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nC: ""At the moment.""\n\nA: ""In thing I\'m not quite sure. What\'s in thing?""\n\nC: ""I mean like the clothes, what\'s what\'s in fashion lah.""\n\nA: ""Couldn\'t really identify any fashion. It\'s all the same sum.""\n\nA: ""Maybe that\'s the in thing now.""'}]","

A: ""In thing I\'m not quite sure. What\'s in thing?""

C: ""I mean like the clothes, what\'s what\'s in fashion lah.""

A: ""Couldn\'t really identify any fashion. It\'s all the same sum.""

A: ""Maybe that\'s the in thing now.""","[""lah51""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nB: Helping Mui Sic, right?\nA: Ya, she\'s helping Mui Sic but not yet.\nA: She\'s just come back from Indonesia from her internship.\nA: She\'s crazy lah.\nA: Well, this is one girl who doesn\'t work for money, you know.\nB: I see.'}]","
B: Helping Mui Sic, right?
A: Ya, she\'s helping Mui Sic but not yet.
A: She\'s just come back from Indonesia from her internship.
A: She\'s crazy lah.
A: Well, this is one girl who doesn\'t work for money, you know.
B: I see.","[""lah21""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nB: Is she very dark or not?\nA: Huh?\nB: Is she very dark or not?\nA: She\'s not very dark lah, but she knows she\'s very rugged.\nB: Ya, she is telling her friend be.\nA: So when is Joyce supposed to meet you?\nB: She was supposed to meet me hours ago.'}]","
B: Is she very dark or not?
A: She\'s not very dark lah, but she knows she\'s very rugged.","[""lah21""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nB: I think a laptop is not powerful enough.\nB: When she needs an interface, I don\'t know what an interface is.\nA: Oh, an interface, I think it bridges two different systems, is it?\nB: Something like that lah.\nB: Provides a bridge or something like that, I donm\'t know.\nB: Her laptop is a Powerbook, hundred.\nB: Don\'t know.'}]","
B: I think a laptop is not powerful enough.
B: When she needs an interface, I don\'t know what an interface is.
A: Oh, an interface, I think it bridges two different systems, is it?
B: Something like that lah.
B: Provides a bridge or something like that, I donm\'t know.
B: Her laptop is a Powerbook, hundred.
B: Don\'t know.","[""lah21""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nA: Ya.\nB: It\'s about time, right? I think we shall make a move.\nC: You know, Muslim laws lah. Which means that, for example, if anyone is caught drinking (unclear word),\nD: Uhm...\nC: He could be caned, what.\nD: Hor.'}]","
A: Ya.
B: It\'s about time, right? I think we shall make a move.
C: You know, Muslim laws lah. Which means that, for example, if anyone is caught drinking, he could be caned, what.","[""lah51""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nD: They\'re going to make it state law is it?\nC: Ya, they\'re going to make it state law applicable to non-Muslims.\nC: And uhm, things like thieves or robbers would be, uh, amputated.\nD: I suppose it\'s alright lah, if they apply it. I mean, to non-Muslims also can lor.\nC: But they want to apply it to non-Muslims as well, unless non-Muslims have their own laws which prescribe punishment.'}]","
D: They\'re going to make it state law is it?
C: Ya, they\'re going to make it state law applicable to non-Muslims.
C: And uhm, things like thieves or robbers would be, uh, amputated.
D: I suppose it\'s alright lah, if they apply it. I mean, to non-Muslims also can lor.
C: But they want to apply it to non-Muslims as well, unless non-Muslims have their own laws which prescribe punishment.","[""lah21"", ""lor33""]",,,3,2,FALSE
"[{'role': 'user', 'content': '\nC: ""Eh, uh implemented by religious groups or implemented by the state, is it?""\n\nD: ""Ya but why got to be implemented by religious groups? What about people who are not part of the religion?""\n\nC: ""Well, that\'s the discussion now lah, whether it should include Muslims or non-Muslims. But you see, if it succeeds, it will...""\n\nD: ""Ya ya, I know. If it succeeds, it will very likely be implemented by the national government. At first, the nation said that it will not support such courses \'cos Malaysia is a multi-racial, multi-religious secular state. But later, it changed its opinion and said that it would conditionally support the people, as long as they apply to Muslims.""\n\nD: ""I think that\'s fair. I mean, it\'s fair for Muslims to have Muslim laws.""'}]","
C: ""Eh, uh implemented by religious groups or implemented by the state, is it?""

D: ""Ya but why got to be implemented by religious groups? What about people who are not part of the religion?""

C: ""Well, that\'s the discussion now lah, whether it should include Muslims or non-Muslims. But you see, if it succeeds, it will...""

D: ""Ya ya, I know. If it succeeds, it will very likely be implemented by the national government. At first, the nation said that it will not support such courses \'cos Malaysia is a multi-racial, multi-religious secular state. But later, it changed its opinion and said that it would conditionally support the people, as long as they apply to Muslims.""

D: ""I think that\'s fair. I mean, it\'s fair for Muslims to have Muslim laws.""","[""lah51""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nA: Then I said, ""There\'s a machine over there.""\nA: ""Why don\'t you try it?""\nA: Then, he took out his money and says, ""Uhm, can you change for me?""\nA: ""So, I was so shocked lah, that I did it for him and gave him the money.""\nB: ""Which MRT station was this?""\nA: ""Dhoby Ghaut.""\nB: ""Oh, okay.""'}]","
A: Then I said, ""There\'s a machine over there.""
A: ""Why don\'t you try it?""
A: Then, he took out his money and says, ""Uhm, can you change for me?""
A: ""So, I was so shocked lah, that I did it for him and gave him the money.""
B: ""Which MRT station was this?""
A: ""Dhoby Ghaut.""
B: ""Oh, okay.""","[""lah51""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nB: I\'m sure something\'s funny lah.\nA: Yes, it\'s like with those people leh.\nA: Are you kidding me or not?\nA: After I left, the last thing I want to do is to look at their faces again, you know?\nB: Don\'t go there lah.\nA: Ya lah.\nB: Uhm, maybe around 3.30 would be good for you?'}]","
B: I\'m sure something\'s funny lah.
A: Yes, it\'s like with those jokers leh.
A: After I left, the last thing I want to do is to look at their faces again, you know?
B: Don\'t go to this topic lah. Not nice.
A: Ya lah.","[""lah21"", ""leh33"", ""lah21"", ""lah51""]",,,5,4,FALSE
"[{'role': 'user', 'content': '\nA: Aiyoh.\nB: Aiya, when can I call?\nB: Will you be at home or will you be... uhm, on campus?\nA: I\'ll be on campus, lah.\nB: Okay, if I call you at this number?\nA: Uh, ya.\nB: Okay, if I can get away tonight, I\'ll give you a call. But don\'t think it\'s very likely.'}]","
B: Will you be at home or will you be... uhm, on campus?
A: I\'ll be on campus, lah.
B: Okay, if I call you at this number leh?","[""lah21"", ""leh33""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nB: My results are coming out next week.\nA: I know, next Wednesday lah.\nB: Ya.\nA: Ya, don\'t worry about it lah.\nA: I mean, don\'t come down.\nA: I mean, if it makes you feel better, I\'ll look it up for you and call you.\nB: Oh, would you?'}]","
B: My results are coming out next week.
A: I know, next Wednesday lah.
A: Don\'t worry about it lah.","[""lah21"", ""lah21""]",,,3,2,FALSE
"[{'role': 'user', 'content': '\nA: No.\nB: Shucks, got to wait another half day.\nB: Okay, I\'ll wait for your phone call.\nA: Ya, I think ya lah. I\'m sure if I don\'t call you, Robin will beat me to it lah.\nB: Well, I\'ve already made him promise to call me, even before we took the exams. I didn\'t want to come down and look for you lah.\nA: Ya.'}]","
A: No lah. I'm not that busy.
B: Okay, I\'ll wait for your phone call lor.","[""lah21"", ""lor33""]",,,4,3,FALSE
"[{'role': 'user', 'content': '\nB: Bye.\n\nA: Aye, haven\'t heard from you in a long while.\n\nC: Ya, I\'m doing a lot of things leh.\n\nA: Like what?\n\nC: I want to go and watch movie, lah.\n\nA: What movies did you watch?'}]","
A: Hi, haven\'t heard from you in a long while.

C: Ya, I\'m doing a lot of things lah.

A: Like what?

C: I busy with studies lor.","[""lah21"",""lor33""]",,,3,2,FALSE
"[{'role': 'user', 'content': '\nA: Eh, what movies you watch?\nC: Uhm, I go watch ""Much Ado About Nothing.""\nA: Wah, how was it?\nC: Okay lah, quite fun lah.\nA: How come?\nC: But quite cozy, you know.\nA: In what way?'}]","
A: Eh, what movies you watch?
C: Uhm, I go watch ""Much Ado About Nothing.""
A: Wah, how was it?
C: Okay lah, quite fun leh.
A: How come?
C: Quite nice lah I feel.
A: In what way?","[""leh33"", ""lah21""]",,,3,2,FALSE
"[{'role': 'user', 'content': '\nA: In what way?\nC: Uhm, it\'s not so Shakespearean, nah, but it is quite modern.\nA: And then?\nC: Then uhm, go and watch lah. It\'s quite nice, I mean, it\'s different from when you watched Hamlet.\nA: Ya.'}]","
A: In what way?
C: Uhm, it\'s not so Shakespearean lah, but it is quite modern.
A: And then?
C: Then uhm, go and watch lah. It\'s quite nice, I mean, it\'s different from when you watched Hamlet.
A: Ya.","[""lah21"", ""lah21""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nC: ""Eh, it\'s different from did you watch Hamlet leh.""\n\nA: ""Ya.""\n\nC: ""Ah, I didn\'t watch, you see. So from what I hear, it\'s different from Hamlet lah. Ah, not so Elizabethan, you know what I mean?""\n\nA: ""Ya, ya.""'}]","
C: ""Eh Merchant of Venice play, it\'s different from Hamlet leh.""

A: ""Ya.""

C: ""Ah, I didn\'t watch, you see. So from what I hear, it\'s different from Hamlet lah. Ah, not so Elizabethan, you know what I mean?""

A: ""Ya, ya.""","[""leh33"",""lah21""]",,,3,2,FALSE
"[{'role': 'user', 'content': '\nA: So you try to call as many as possible lor, see how?\nC: Ya.\nA: Who\'re your favourite actors in that movie ah?\nC: Favourite actors ah? Uhm, I think Denzel Washington lah.\nA: What did he act as? Act as?\nC: Uhm, the brother whose name is... Oh, Don Penrole.'}]","
A: Who\'re your favourite actors in that movie ah?
C: Favourite actors ah? Uhm, I think Denzel Washington lah.
A: What did he act as? Act as?
C: Uhm, the brother whose name is... Oh, Don Penrole.","[""lah21""]",,,3,2,FALSE
"[{'role': 'user', 'content': '\nA: Okay.\nC: Ya lor. I went with Audrey. Ya lor, quite fun lah.\nA: Did Ting Keat go?\nC: Ya lor, Ting Keat went also.'}]","
A: I think Universal Studios is quite fun leh
C: Ya lor. I went with Audrey, quite fun lah.
A: Did Ting Keat go?
C: Ting Keat went also lah.","[""leh33"", ""lor33"",""lah21"", ""lah21""]",,,5,4,FALSE
"[{'role': 'user', 'content': '\nC: Ya, Ting Keat went also.\nA: How did she like it?\nC: Ya, we were laughing and laughing all the time.\nC: Ya, then I was thinking of going to watch uhm another film, probably this week or next week lah.\nC: Uhm, but haven\'t decided on what to watch.\nA: Okay.\nC: Ya, have you watched any lately?'}]","
C: Ya, Ting Keat went also.
A: How did she like it?
C: Ya, it was good we were laughing and laughing all the time leh.
C: Ya, then I was thinking of going to watch uhm another film, probably this week or next week lah.","[""leh33"", ""lah21""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nC: Eh, but haven\'t decided on what to watch ah?\n\nA: Okay lah.\n\nC: Ya, have you watched any movies lately?\n\nA: Aiyo, I haven\'t. I\'ve been working so hard on my Masters, you know? Haven\'t had time at all.\n\nC: Wah, like that also can ah? How is it coming along?\n\nA: Eh, I was having a lot of problems with it. But now, it seems to be coming along fine leh. I think I\'ll be able to finish it by the deadline.'}]","
C: Have you watched any movies lately?

A: Aiyo, I haven\'t leh. I\'ve been working so hard on my Masters, you know? Haven\'t had time at all.

C: Wah, like that also can? How is it coming along?

A: Eh, I was having a lot of problems with it. But now, it seems to be coming along fine leh. I think I\'ll be able to finish it by the deadline.","[""leh33"", ""leh21""]",,,3,2,FALSE
"[{'role': 'user', 'content': '\nA: Eh, I haven\'t been having time lah, I\'ve been working so hard on my Masters.\nC: Oh, how is it coming along?\nA: Uhm, I was having a lot of problems with it. But now, it seems to be coming along fine. I think I\'ll be able to finish lah by the deadline.\nC: So, what chapter you\'re on now?\nA: Uhm, finishing chapter two. I\'ll be starting on chapter three next week.'}]","
A: Eh, I haven\'t been having time lah, I\'ve been working so hard on my Masters.
C: Oh, how is it coming along?
A: Uhm, I was having a lot of problems with it. But now, it seems to be coming along fine. I think I\'ll be able to finish by the deadline lah.","[""lah21"", ""lah21""]",,,3,2,FALSE
"[{'role': 'user', 'content': '\nA: Eh, finishing chapter two.\nA: I\'ll be starting on chapter three next week.\nC: Oh, so have you passed up chapter two?\nA: No, I\'m passing it up today lah.\nC: Oh.\nA: Ya.\nC: Uh, first draft ah?'}]","
A: I\'ll be starting on chapter three next week.
C: Oh, so have you passed up chapter two?
A: No, I\'m passing it up today lah.","[""lah21""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nC: Oh.\nA: Ya.\nC: Eh, first draft ah?\nA: Uh yeah, first draft. But I don\'t think he\'ll give me much problems with it lah.\nC: Eh, how long was it?\nA: About eleven thousand words.\nC: Eleven thousand quite okay lah, uh.'}]","
C: Eh, first draft ah?
A: Uh yeah, first draft. But I don\'t think he\'ll give me much problems with it lah.
C: Eh, how long was it?
A: About eleven thousand words.
C: Eleven thousand quite okay lah","[""lah21"", ""lah21""]",,,3,2,FALSE
"[{'role': 'user', 'content': '\nA: Oh, he passed it.\nA: He said it was okay.\nC: He said okay ah?\nA: And asked me to go on with the rest lah.\nC: Uh, that\'s means you\'re left with the third chapter lah.\nA: Ya, the... the third chapter is umm... Bessy Head. Then after that is Anita Desai.\nC: Oh.'}]","
A: And asked me to go on with the rest lah.
C: Uh, that\'s means you\'re left with the third chapter lor.","[""lah21"", ""lor33""]",,,3,2,FALSE
"[{'role': 'user', 'content': '\nA: He said it was okay.\nC: He said okay ah?\nA: And asked me to go on with the rest lah.\nC: Uh, that\'s means you\'re left with the third chapter lah.\nA: Ya, the next chapter is Bessy Head, then after that is Anita Desai.\nC: Oh.\nA: So, two more chapters left.'}]","
A: He said it was okay.
A: And asked me to go on with the rest lah.
A: Ya, the next chapter is Bessy Head, then after that is Anita Desai lor.","[""lah21"", ""lor33""]",,,3,2,FALSE
"[{'role': 'user', 'content': '\nA: Ya.\nC: I see, so how you gonna tackle Bessy Head and uhm, Anita Desai?\nA: I don\'t know lah. I think Bessy Head not much problem since I\'ve already done some work on her.\nC: Ah, you\'ve done a draft on her already?\nA: Yup, but for Anita Desai, I have to start reading from scratch. It\'ll probably take me about three days to finish.'}]","
C: I see, so how you gonna tackle Bessy Head and Anita Desai leh?
A: I don\'t know lah. I think Bessy Head not much problem since I\'ve already done some work on her.","[""leh33"", "" lah21""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nA: It\'ll probably take me about three weeks lah.\nC: Have you read any of her works at all?\nA: Ya, I read all her books already. I just haven\'t read the critical readings lah.\nC: Ah hah, will that long or not?\nA: I think probably one week lah, and then another week to write, and then the third week to amend lah.\nA: It\'s not that impossible lah.'}]","
A: It\'ll probably take me about three weeks lah.
C: Have you read any of her works at all?
A: Ya, I read all her books already. I just haven\'t read the critical readings lor.","[""lah21"", "" lor33""]",,,6,5,FALSE
"[{'role': 'user', 'content': '\nA: Ya, I read all her books already.\nA: I just haven\'t read the critical readings lah.\nC: Ah hah, will that long or not?\nA: I think probably one week lah, and then another week to write, and then the third week to amend lah.\nA: It\'s not that impossible lah.\nC: Now it\'s about September.\nC: It should be okay lah.'}]","
A: Ya, I read all her books already.
A: I just haven\'t read the critical readings lah.
C: Cannot be like that leh. Must do it earlier..","[""lah21"", "" leh33""]",,,6,5,FALSE
"[{'role': 'user', 'content': '\nA: I just haven\'t read the critical readings, lah.\nC: Ah hah, will that long or not?\nA: I think probably one week, lah. And then another week to write, and then the third week to amend, lah.\nA: It\'s not that not impossible, lah.\nC: Now it\'s about September, lah.\nC: It should be okay, lah.\nYa.'}]","
A: I just haven\'t read the critical readings lah.
C: I think I probably need one week, lor.
A: It\'s not that not impossible lah.Ya.","[""lah21"", "" lor33"", "" lah21""]",,,7,6,FALSE
"[{'role': 'user', 'content': '\nA: I think probably one week lah, then another week to write, and then the third week to amend lah.\nA: It\'s not impossible lah.\nC: Now it\'s around September.\nC: It should be okay lah, ya.\nC: Now you should go out lah.\nA: Hah.'}]","
A: I think probably one week lah, then another week to write, and then the third week to amend lor.
A: It\'s not impossible lah.
C: Now it\'s around September.
C: It should be okay lah
C: Now you should go out lor.","[""lah21"", "" lor33"", "" lah21"", ""lah21"", "" lor33""]",,,6,5,FALSE
"[{'role': 'user', 'content': '\nC: Now it\'s around September.\nC: Should be okay lah.\nC: Ya.\nC: Now you should go out lah.\nA: Haha.\nA: Ya.'}]","
C: Now it\'s around September. Want to meet?
A: I don\'t think I can go out leh.
C: Now you should go out lah.
A: Ya.","[""leh33"", ""lah21""]",,,3,2,FALSE
"[{'role': 'user', 'content': '\nC: Shin Lan haven\'t. We\'ve been putting off all our appointments to meet.\nA: How come?\nC: A lot of work lah. Yeah, then I mean, she\'s been busy because her dad is like you know, coming and going, coming and going, you know.\nC: Then, they\'re trying to get a flat.\nA: Ya, where are they trying to get a flat?'}]","
C: Shin Lan haven\'t. We\'ve been putting off all our appointments to meet.
A: How come?
C: A lot of work lah. Yeah, then I mean, she\'s been busy because her dad is like you know, coming and going, coming and going, you know.
C: Then, they\'re trying to get a flat.
A: Ya, where are they trying to get a flat leh?","[""lah21"", "" leh33""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nA: They haven\'t been successful.\nC: Actually, they book one already.\nA: And then?\nC: It\'s supposed to be ready in three years, lah. In fact, they have gotten the flat, but it\'s just not ready yet. Ya, and then, she\'s living on her own now since her auntie isn\'t around anymore. Gone, gone away, so she\'s there alone, ah.'}]","
A: They haven\'t been successful.
C: Actually, they book one already leh.
A: And then?
C: It\'s supposed to be ready in three years.","[""leh21""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nC: In fact, actually they have gotten the flat already, but it\'s not ready yet.\nC: Ya, and then also, like, she is living on her own now, now that her auntie is not here anymore.\nC: Gone, gone away, so she\'s there alone, ah?\nC: Ya, and then I think also, like because she has her own commitments and all that, so we haven\'t been able to meet up, ah.\nC: Ya, so I don\'t know, but I haven\'t heard from Julie either.\nC: Ya, don\'t know what she\'s doing, ah.\nC: Julie is in NUS now, right?'}]","
C: In fact, actually they have gotten the flat already, but it\'s not ready yet.
C: Her auntie move away so she is living alone lor.
C: Ya lah, and then I think also, like because she has her own commitments and all that, so we haven\'t been able to meet up lor","[""lor33"",""lah21"",""lor33""]",,,1,0,FALSE
"[{'role': 'user', 'content': '\nC: ""Eh, gone already, so she\'s there alone, isn\'t it?\nC: ""Ya, and then I think also because she has her own commitments and all that, so we haven\'t been able to meet up, you know?\nC: ""Ya, so I don\'t know, but I haven\'t heard from Julie either.\nC: ""Ya, don\'t know what she\'s doing, isn\'t it?\nC: ""Julie is in NUS now, right?\nA: ""Ya.""\nC: ""You mean she\'s doing her first year or second year?""'}]","
C: Ya lah, and then also, like, she is living on her own now, now that her auntie is not here anymore.
C: I think she decided to be alone and don\'t want to meet us lah
C: Ya lor, so I don\'t know, but I haven\'t heard from Julie either","[""lah51"",""lor33""]",,,1,0,FALSE
"[{'role': 'user', 'content': '\nA: Eh, you mean you never see her at all ah?\nC: No lah, I haven\'t seen her at all. We were supposed to meet.\nA: I see, then what happened?\nC: She\'s in university, and I told her I might go down one day. But I think she must be quite busy.\nA: Ah, she\'s in Science right?\nC: Sorry?'}]","
A: Eh, you mean you never see her at all ah?
C: No lah, I haven\'t seen her at all. We were supposed to meet.
A: I see, then what happened?","[""lah21""]",,,2,1,FALSE
"[{'role': 'user', 'content': '\nC: Ya, she\'s in Science.\nC: Ya, is the Science Department quite far from the Arts Department?\nA: I\'m not sure. I haven\'t, I have never seen it lah.\nC: Oh, never mind lah. Actually, I haven\'t gone out much with my friends. But on my own, I\'ve gone out quite a bit.\nC: Uhm, you know I\'ve been sick as well, ya.\nA: Then, how is the Rottweiler?'}]","
C: Ya, is the Science Department quite far from the Arts Department?
A: I\'m not sure. I haven\'t seen it leh.
C: Oh, never mind lah.","[""leh33"", ""lah21""]",,,3,2,FALSE
"[{'role': 'user', 'content': '\nC: Eh, okay lah, but he seems to have some skin problem.\nA: How come?\nC: Don\'t know, he keeps biting and biting himself.\nC: Yah, I think he\'s allergic to something.\nC: Uhm, but he\'s good leh. Because like, having a big dog after a long time, we\'ve had only a small dog. Our other dog, you know, Pepsi, passed away.\nC: Ya, after Pepsi passed away, then we only had one dog. So I thought, since my mum is at home alone most of the time and none of us are around, my brother brought a Rottweiler lah.\nA: Ah, got it.'}]","
C: Eh, okay lah, but he seems to have some skin problem.
A: How come?
C: Don\'t know, he keeps biting and biting himself.
C: Yah, I think he\'s allergic to something leh.","[""lah21"", ""leh33""]",,,4,3,FALSE
"[{'role': 'user', 'content': '\nA: How come?\n\nC: Don\'t know, he keeps biting and biting.\n\nC: Yeah, I think he is allergic to something lah.\n\nC: Uhm, but he\'s good lah. Because like having a big dog, you know? After a long time, we\'ve had just a small dog. And then our other dog, you know, Pepsi...\n\nA: Ya.\n\nC: Ya.'}]","
A: How come leh?

C: Don\'t know, he keeps biting and biting.

C: Yeah, I think he is allergic to something lah.","[""leh33"", "" lah24""]",,,3,2,FALSE
"[{'role': 'user', 'content': '\nC: Don\'t know, he keeps biting and biting.\nC: Ya, I think he\'s allergic to something lah.\nC: Uhm, but he\'s good lah. Because, like, having a big dog, you know? After a long time, we\'ve had just a small dog. Our other dog, you know, Pepsi.\nC: Ya, after Pepsi died, then we only had one dog. So, I thought, it seems my mother is at home alone, and none of us are around. So, my brother brought a Rottweiler lah.\nA: Ya.\nC: Ya.\nA: You mean it takes care of the house ah?'}]","
C: Don\'t know, my dog keeps biting and biting.
C: Ya, I think he's allergic to something lah.
C: Uhm, but he\'s good lah. Because, like, having a big dog, you know? After a long time, we\'ve had just a small dog. Our other dog, you know, Pepsi.
A: What is he allergic to leh?","[""lah21"", ""lah21"", ""leh33""]",,,4,3,FALSE
