0,num_singlish,output
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: Eh, if can show to the Sergeant, later because this happen many years ago leh.\nA: So, may I ask the photographer to come in and release the photographs, my Lord?\nA: This one name Hussein Mohammed Hussein, P.C. number seven eight three two.\nA: Subject to your Lordship\'s permission, we be able to produce the photographs to this Witness, right?\nA: Yes, can.\nA: He can wait inside is it, my Lord?\nA: If my learned friend got no objection, subject to your Lordship\'s...'}]",2,"['leh', 'leh']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: Hussein Mohammed, IC number P C seven eight three two.\nA: Subject to his Lordship\'s permission, can we produce the photographs to this witness?\nA: Yes.\nA: May he be permitted to wait inside, my Lord?\nA: If my learned friend has no objection, subject to your Lordship\'s.\nA: Overturned, yes.\nA: There are other pictures which are clearer, my Lord.'}]",1,['leh']
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: ""Subject to his Lordship\'s permission, can we produce the photographs to this Witness?""\nA: ""Yes.""\nA: ""May he be permitted to wait inside, my Lord?""\nA: ""If my learned friend has no objection, subject to your Lordship\'s.""\nA: ""Overturned, yes.""\nA: ""There are other pictures which are more clear, my Lord.""\nC: ""Sergeant.""'}]",1,['leh']
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: May he be permitted to wait inside, my lord?\nA: If my learned friend has no objection, subject to your lordship\'s overturned, yes?\nA: There are other pictures which are clearer, my lord.\n\nC: Sergeant, now that you\'ve had a look at the photographs, can you tell us whether the scratch mark ends on the left side of the vehicle?'}]",1,['leh']
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nC: Eh, Sergeant,\nC: Now that you\'ve had a look at the photographs,\nC: Can you tell us whether the scratch mark ends on the left side of the vehicle or not?\nB: Eh, My Lord,\nB: The scratch part that is leading to the pick-up,\nB: I am not sure whether it\'s on the left or right side, you know?\nC: Aiyo, Sergeant,\nC: Can you look at the sketch plan again, can or not?'}]",1,['leh']
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: Which one ah?\nB: This one here, center C F lah.\nA: No lah, which one you pointing to leh?\nB: My Lord, based on the photograph and the sketch plan that I draw, I really cannot recall anything leh.\nC: Eh, what\'s your answer ah?\nB: See, one of them got scratch mark leading to the left, and one to the center.'}]",5,"['leh', ' lah', ' lah', 'leh', 'leh']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nC: Eh, you say one of them leads to the... which one ah?\nB: The scratch mark leads to the left, and one to the center, from the photographs.\nC: From the photographs yes, my Lord. Can you tell us, with reference to the sketch plan, at which part of the road did the pick-up overturn?\nB: The pick-up was lying on the center lane, my Lord.'}]",1,['leh']
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nB: From the photographs, yes, my Lord.\nC: From your investigations, can you tell us with reference to the sketch plan, at which part of the road did the pick-up overturned?\nB: The pick-up was lying on the center lane, my Lord.\nC: No.\nC: Actually, what I wanted was...\nC: Sergeant, can you indicate perhaps on the sketch plan where the pick-up started?'}]",1,['leh']
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nC: Actually, what I wanted was...\nC: Sergeant, can you indicate perhaps on the sketch plan where the pick-up started? Where did it start to overturn?\nB: I\'m not able to tell, my Lord.\nC: Yes, I will, sir.\nC: Okay, finally you inspected the pick-up after the accident, is it?\nB: Yes, my Lord.'}]",1,['leh']
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nB: Eh, I cannot tell lah, my Lord.\nC: Don\'t worry, yes I will, sir.\nC: Finally, you inspected the pick-up after the accident ah?\nB: Ya lah, my Lord.\nC: Was it in roadworthy condition or not?\nC: I mean, usually after the accident, they will inspect the vehicle to see if got any defect or not.\nC: You know, blatant defect or anything that would affect whether the vehicle was roadworthy before the accident.'}]",3,"['leh', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nC: Eh, I\'m not too sure he would be around leh.\nC: I\'m actually referring to the subsequent inspection, you know?\nC: Yah lah, I believe he has a report.\nB: No lah, my Lord.\nC: Okay, got it. So, were there any defects that you were informed of during the pick-up?\nB: No lah, my Lord. There\'s no defect at all.'}]",5,"['leh', 'leh', ' lah', ' lah', ' lah']"
